create_time,longest_idle_time,score,extra_data,goal,calorie,run_time,deviceuuid,update_time,longest_active_time,day_time,walk_time,pkg_name,active_time,distance,others_time,step_count,datauuid
2017-01-26 08:01:40.592,31380000,0,3d1daf3e-201c-43b5-a7c7-76427f644a83.extra_data.json,-1,401.81985,80912,jQfnryI8/B,2017-01-27 03:41:55.168,420000,1485388800000,5392813,com.sec.android.app.shealth,5473725,7148.1387,0,9024,3d1daf3e-201c-43b5-a7c7-76427f644a83
2016-08-22 07:00:07.189,27420000,115,3d2f4769-bed8-4f7c-b56f-a81570b4e59f.extra_data.json,60,375.4399,95445,jQfnryI8/B,2016-08-23 04:03:08.185,840000,1471824000000,4088358,com.sec.android.app.shealth,4183803,5893.409000000001,0,7488,3d2f4769-bed8-4f7c-b56f-a81570b4e59f
2018-01-05 05:00:01.316,17700000,0,3d4cad54-7729-462a-88f5-502657cb4dd2.extra_data.json,-1,576.3518,11600,jQfnryI8/B,2018-01-06 20:02:11.904,3154306,1515110400000,2720585,com.sec.android.app.shealth,6786491,2906.15,4054306,6007,3d4cad54-7729-462a-88f5-502657cb4dd2
2018-02-27 05:01:21.321,25500000,0,3dd36f9c-627e-488f-9a4a-9a63dfc78585.extra_data.json,-1,202.73102,5600,jQfnryI8/B,2018-02-28 18:20:01.930,120000,1519689600000,3236801,com.sec.android.app.shealth,3242401,3463.002,0,4923,3dd36f9c-627e-488f-9a4a-9a63dfc78585
2017-09-12 04:15:00.296,32040000,0,3e28585e-7d5c-498a-b6e5-e0ba7d6cb8f1.extra_data.json,-1,261.57004,5082,jQfnryI8/B,2017-09-13 02:08:26.459,1200000,1505174400000,3708786,com.sec.android.app.shealth,3713868,4962.07,0,6291,3e28585e-7d5c-498a-b6e5-e0ba7d6cb8f1
2018-01-24 05:00:00.658,18720000,0,3e715259-3571-4a27-90ac-c92df2524763.extra_data.json,-1,748.7426,84429,jQfnryI8/B,2018-01-25 12:18:09.381,849958,1516752000000,10850478,com.sec.android.app.shealth,10934907,12708.16,0,17349,3e715259-3571-4a27-90ac-c92df2524763
2017-01-03 08:01:31.451,31020000,0,3ed2d051-7fb2-4680-bccb-565f07d97a10.extra_data.json,-1,127.79999,7600,jQfnryI8/B,2017-01-04 07:15:01.370,180000,1483401600000,1968227,com.sec.android.app.shealth,1975827,2349.6794,0,3014,3ed2d051-7fb2-4680-bccb-565f07d97a10
2018-04-29 04:00:01.013,18660000,0,3edff0d9-b0e6-484b-aec5-9f84bacd7062.extra_data.json,-1,427.69882,12390,jQfnryI8/B,2018-04-30 11:44:26.584,1800000,1524960000000,2684919,com.sec.android.app.shealth,4497309,3003.3796,1800000,4159,3edff0d9-b0e6-484b-aec5-9f84bacd7062
2017-11-10 05:15:01.248,23580000,0,3f3f765a-fdf0-49ca-8b01-8befcb4d88f0.extra_data.json,-1,62.31001,15944,jQfnryI8/B,2017-11-11 01:55:01.319,120000,1510272000000,895512,com.sec.android.app.shealth,911456,1067.02,0,1387,3f3f765a-fdf0-49ca-8b01-8befcb4d88f0
2017-06-12 04:00:36.399,25440000,0,3fbaee7c-98c5-44ca-93b5-7365e9387414.extra_data.json,-1,331.08997,36330,jQfnryI8/B,2017-06-13 00:15:01.335,780000,1497225600000,4291151,com.sec.android.app.shealth,4327481,5773.129,0,7389,3fbaee7c-98c5-44ca-93b5-7365e9387414
2017-10-09 04:15:02.107,26340000,0,40ccbab7-c1e7-4af2-8a8f-48bc13458844.extra_data.json,-1,627.24,26635,jQfnryI8/B,2017-10-09 23:41:01.410,1080000,1507507200000,9120437,com.sec.android.app.shealth,9147072,11903.983999999999,0,15122,40ccbab7-c1e7-4af2-8a8f-48bc13458844
2017-07-14 04:00:00.319,24060000,0,40f5f330-8965-4ce0-8069-195569b7c84a.extra_data.json,-1,406.44,45289,jQfnryI8/B,2017-07-15 00:15:01.493,660000,1499990400000,5384567,com.sec.android.app.shealth,5429856,7487.9917,0,9431,40f5f330-8965-4ce0-8069-195569b7c84a
2017-11-04 04:00:00.642,28860000,0,4133a8c0-a27e-48c5-ab80-4d1dd837755d.extra_data.json,-1,135.71,30688,jQfnryI8/B,2017-11-04 21:49:18.481,180000,1509753600000,1884426,com.sec.android.app.shealth,1915114,2435.9702,0,2974,4133a8c0-a27e-48c5-ab80-4d1dd837755d
2017-11-01 04:00:01.562,29160000,0,4138ca42-b214-4e26-88a7-58a395b0f1a6.extra_data.json,-1,268.74002,24485,jQfnryI8/B,2017-11-02 00:09:57.417,540000,1509494400000,3497821,com.sec.android.app.shealth,3522306,4685.6196,0,6079,4138ca42-b214-4e26-88a7-58a395b0f1a6
2018-02-07 06:38:07.336,22320000,0,41638486-2b00-4cf3-8e2f-34fc531eb36e.extra_data.json,-1,594.07983,95414,jQfnryI8/B,2018-02-08 10:29:35.997,1022536,1517961600000,8500468,com.sec.android.app.shealth,8595882,10102.285,0,13513,41638486-2b00-4cf3-8e2f-34fc531eb36e
2017-09-10 04:00:31.293,38280000,0,426b68a2-8e87-4a97-917a-779a86ccb4ed.extra_data.json,-1,750.78986,112770,jQfnryI8/B,2017-09-10 23:15:00.467,1080000,1505001600000,10218540,com.sec.android.app.shealth,10331310,14095.673,0,17512,426b68a2-8e87-4a97-917a-779a86ccb4ed
2017-08-28 04:00:00.424,31140000,0,42ed27ec-b35e-4ad6-b008-518b8cfbdeb3.extra_data.json,-1,13.120001,800,jQfnryI8/B,2017-08-28 22:33:10.064,46023,1503878400000,198766,com.sec.android.app.shealth,199566,232.06001,0,300,42ed27ec-b35e-4ad6-b008-518b8cfbdeb3
2016-11-07 08:00:01.920,36060000,0,4302bf0b-aa33-48f4-988d-b5d1ec4ae42a.extra_data.json,-1,309.38007000000005,27880,jQfnryI8/B,2016-11-08 05:35:00.713,480000,1478476800000,4254921,com.sec.android.app.shealth,4282801,5434.97,0,7003,4302bf0b-aa33-48f4-988d-b5d1ec4ae42a
2017-06-09 04:00:28.345,24960000,0,434e285a-631b-4e2c-bf79-e7bcef162c5f.extra_data.json,-1,320.46002000000004,18119,jQfnryI8/B,2017-06-10 01:23:45.431,660000,1496966400000,4342203,com.sec.android.app.shealth,4360322,5577.1113,0,7265,434e285a-631b-4e2c-bf79-e7bcef162c5f
2017-08-11 04:00:00.499,25980000,0,43aa551d-7119-4ecf-8f28-d6b6f6a98e27.extra_data.json,-1,272.86,11439,jQfnryI8/B,2017-08-11 23:29:28.030,660000,1502409600000,3661801,com.sec.android.app.shealth,3673240,4724.9297,0,6158,43aa551d-7119-4ecf-8f28-d6b6f6a98e27
2017-09-14 04:00:03.673,26340000,0,43d7e5d9-81f7-4ed2-aaf9-723aaff62e22.extra_data.json,-1,306.4699,25098,jQfnryI8/B,2017-09-15 02:29:33.524,540000,1505347200000,4318413,com.sec.android.app.shealth,4343511,5869.821999999999,0,7327,43d7e5d9-81f7-4ed2-aaf9-723aaff62e22
2017-05-10 04:00:01.963,22140000,0,43f59a9d-4b24-4795-acf4-3fedc4a3b9cf.extra_data.json,-1,496.94985999999994,55033,jQfnryI8/B,2017-05-11 02:25:33.687,660000,1494374400000,6659951,com.sec.android.app.shealth,6714984,8843.28,0,11451,43f59a9d-4b24-4795-acf4-3fedc4a3b9cf
2017-10-12 04:00:50.789,28320000,0,4433e0c5-01b1-48ce-a8c9-3e8950a0ede0.extra_data.json,-1,66.27999,11200,jQfnryI8/B,2017-10-13 01:55:00.316,120000,1507766400000,968454,com.sec.android.app.shealth,979654,1217.8501,0,1486,4433e0c5-01b1-48ce-a8c9-3e8950a0ede0
2017-01-22 08:00:03.363,28500000,0,44b791c0-cf80-4bdf-b39f-905ed7e42a35.extra_data.json,-1,200.9,11505,jQfnryI8/B,2017-01-23 03:22:15.512,660000,1485043200000,2942323,com.sec.android.app.shealth,2953828,3664.9404,0,4786,44b791c0-cf80-4bdf-b39f-905ed7e42a35
2016-12-31 08:15:00.721,42000000,0,46ad71d0-1d9d-4123-aa90-9a60677139db.extra_data.json,-1,63.88,1600,jQfnryI8/B,2017-01-01 03:42:18.368,60000,1483142400000,1001167,com.sec.android.app.shealth,1002767,1164.0499,0,1505,46ad71d0-1d9d-4123-aa90-9a60677139db
2016-12-26 08:00:02.967,31560000,0,474443d7-0f0c-4a63-b95c-6923a291a667.extra_data.json,-1,111.88,17600,jQfnryI8/B,2016-12-27 06:26:48.734,60000,1482710400000,1611442,com.sec.android.app.shealth,1629042,2045.7098,0,2473,474443d7-0f0c-4a63-b95c-6923a291a667
2016-12-12 08:00:01.579,30240000,0,47786aa6-0997-435b-ba26-9f6cbd077bbb.extra_data.json,-1,360.77005,24245,jQfnryI8/B,2016-12-13 03:15:01.797,600000,1481500800000,4998757,com.sec.android.app.shealth,5023002,6466.1606,0,8351,47786aa6-0997-435b-ba26-9f6cbd077bbb
2016-11-02 07:00:02.259,31320000,0,48f3ed19-a306-439d-b546-c679b1b47fec.extra_data.json,-1,309.18002,52027,jQfnryI8/B,2016-11-03 05:15:01.766,420000,1478044800000,4178976,com.sec.android.app.shealth,4231003,5439.911999999999,0,6918,48f3ed19-a306-439d-b546-c679b1b47fec
2018-04-01 04:09:34.291,23040000,0,48feb18e-bafb-49d3-87e4-eb9692d04cce.extra_data.json,-1,475.15698,17377,jQfnryI8/B,2018-04-02 13:40:56.058,1118950,1522540800000,7447080,com.sec.android.app.shealth,7464457,8347.499,0,11357,48feb18e-bafb-49d3-87e4-eb9692d04cce
2018-03-27 04:01:07.159,13680000,0,4a046ce9-64c9-48c7-96ef-3e201cbb0e84.extra_data.json,-1,544.0965,190453,jQfnryI8/B,2018-03-28 15:28:10.521,838374,1522108800000,7225419,com.sec.android.app.shealth,7415872,9233.527,0,12058,4a046ce9-64c9-48c7-96ef-3e201cbb0e84
2016-11-05 07:00:01.871,52920000,0,4a2c80bf-a93f-4044-8d9b-396047d993e8.extra_data.json,-1,153.35002,9600,jQfnryI8/B,2016-11-06 04:35:02.362,240000,1478304000000,2260073,com.sec.android.app.shealth,2269673,2792.4294,0,3537,4a2c80bf-a93f-4044-8d9b-396047d993e8
2018-03-09 05:00:01.375,24960000,0,4a5d13ac-503f-442f-af62-e6d114b5001a.extra_data.json,-1,187.94,87982,jQfnryI8/B,2018-03-11 11:21:14.533,240000,1520553600000,2597428,com.sec.android.app.shealth,2685410,3170.942,0,4206,4a5d13ac-503f-442f-af62-e6d114b5001a
2016-10-15 07:00:01.495,41460000,81,4ab66c5b-940d-4d36-927b-6049da53e48b.extra_data.json,60,229.44,74825,jQfnryI8/B,2016-10-16 03:26:16.967,600000,1476489600000,2923678,com.sec.android.app.shealth,2998503,3968.2007,0,5058,4ab66c5b-940d-4d36-927b-6049da53e48b
2017-05-20 04:00:01.020,24899999,0,4ac614e6-8215-4f36-b625-e7f24f652159.extra_data.json,-1,688.47974,87791,jQfnryI8/B,2017-05-21 10:28:20.935,840000,1495238400000,9670860,com.sec.android.app.shealth,9758651,12482.478000000001,0,16034,4ac614e6-8215-4f36-b625-e7f24f652159
2017-09-20 04:01:58.397,25020000,0,4b1492d1-bc74-43fe-962a-652df76f5cc7.extra_data.json,-1,490.11995999999994,119604,jQfnryI8/B,2017-09-21 00:15:00.040,660000,1505865600000,6424156,com.sec.android.app.shealth,6543760,8740.679,0,10994,4b1492d1-bc74-43fe-962a-652df76f5cc7
2017-06-30 04:02:57.758,18720000,0,4b25997e-bfe7-4821-8190-fe1034b93544.extra_data.json,-1,353.23996,22500,jQfnryI8/B,2017-07-01 01:35:02.006,720000,1498780800000,4827704,com.sec.android.app.shealth,4850204,6388.2007,0,8227,4b25997e-bfe7-4821-8190-fe1034b93544
2017-07-17 04:00:00.422,49980000,0,4b4aeb12-c4d6-435e-80bc-cd73c4a8e341.extra_data.json,-1,3.86,0,jQfnryI8/B,2017-07-18 00:17:14.099,25346,1500249600000,53360,com.sec.android.app.shealth,53360,68.43,0,80,4b4aeb12-c4d6-435e-80bc-cd73c4a8e341
2017-10-25 04:14:59.805,23940000,0,4b5a1e18-174c-4290-831c-ce200036e307.extra_data.json,-1,313.29996,31553,jQfnryI8/B,2017-10-26 00:15:02.130,600000,1508889600000,4067877,com.sec.android.app.shealth,4099430,5458.7817,0,6971,4b5a1e18-174c-4290-831c-ce200036e307
2016-08-30 07:00:19.956,26880000,160,4be2026b-d97f-4717-ac04-eabe5b6100ef.extra_data.json,60,425.12,70251,jQfnryI8/B,2016-08-31 05:39:13.503,420000,1472515200000,5710966,com.sec.android.app.shealth,5781217,7526.0493,0,9536,4be2026b-d97f-4717-ac04-eabe5b6100ef
2018-01-20 05:27:15.913,22980000,0,4bfb1b8e-290c-441a-bfa1-767d762297d8.extra_data.json,-1,597.5313,77174,jQfnryI8/B,2018-01-21 13:07:48.054,2577253,1516406400000,8436038,com.sec.android.app.shealth,8513212,9838.921999999999,0,13646,4bfb1b8e-290c-441a-bfa1-767d762297d8
2017-09-26 04:00:33.625,25980000,0,4bfc34ac-f90a-496c-88a6-35b927548fef.extra_data.json,-1,324.06,20436,jQfnryI8/B,2017-09-27 00:35:00.823,660000,1506384000000,4389436,com.sec.android.app.shealth,4409872,5798.69,0,7471,4bfc34ac-f90a-496c-88a6-35b927548fef
2016-06-30 07:00:01.446,23160000,205,4c232400-7fb6-4b7e-b865-23d601fa6abe.extra_data.json,60,543.17,121779,jQfnryI8/B,2016-07-01 05:55:01.529,780000,1467244800000,7314595,com.sec.android.app.shealth,7436374,9712.608,0,12373,4c232400-7fb6-4b7e-b865-23d601fa6abe
2017-10-03 04:15:01.139,33000000,0,4cd2e586-94e8-494e-a56f-24b68d1d8665.extra_data.json,-1,190.27995,17397,jQfnryI8/B,2017-10-03 23:27:44.524,420000,1506988800000,2850912,com.sec.android.app.shealth,2868309,3641.29,0,4480,4cd2e586-94e8-494e-a56f-24b68d1d8665
2016-12-02 05:00:01.432,28980000,0,4d188576-4eb1-44c3-be0a-6ada8987acef.extra_data.json,-1,398.12985,26882,jQfnryI8/B,2016-12-03 04:49:34.237,780000,1480636800000,5749455,com.sec.android.app.shealth,5776337,7428.491,0,9543,4d188576-4eb1-44c3-be0a-6ada8987acef
2017-01-17 08:00:02.937,24840000,0,4e05051d-7f9e-4d2a-8326-aac71c2a56aa.extra_data.json,-1,290.56006,68433,jQfnryI8/B,2017-01-18 06:01:20.995,480000,1484611200000,3742801,com.sec.android.app.shealth,3811234,5079.7393,0,6408,4e05051d-7f9e-4d2a-8326-aac71c2a56aa
2016-09-29 07:00:36.751,31800000,205,4e1253f0-f07c-4b2e-9bb7-b4058abf5810.extra_data.json,60,539.3501,44922,jQfnryI8/B,2016-09-30 03:54:22.586,480000,1475107200000,7419271,com.sec.android.app.shealth,7464193,9617.305,0,12370,4e1253f0-f07c-4b2e-9bb7-b4058abf5810
2018-02-12 06:37:49.466,22260000,0,4e9c6644-a53b-41b2-825d-65ceaa7542e8.extra_data.json,-1,829.8639,25284,jQfnryI8/B,2018-02-13 10:56:33.906,3737820,1518393600000,7135787,com.sec.android.app.shealth,10898891,8409.5205,3737820,13512,4e9c6644-a53b-41b2-825d-65ceaa7542e8
2016-09-16 07:00:03.074,32340000,113,4facd211-f80f-47af-92c7-c3ae8d509c22.extra_data.json,60,309.63992,37336,jQfnryI8/B,2016-09-17 02:14:43.722,480000,1473984000000,4120642,com.sec.android.app.shealth,4157978,5445.4995,0,6937,4facd211-f80f-47af-92c7-c3ae8d509c22
2016-08-29 07:00:18.512,40500000,103,50a25bac-6399-4287-bbb8-be33ae196265.extra_data.json,60,292.08997,67985,jQfnryI8/B,2016-08-30 05:09:09.717,540000,1472428800000,3664525,com.sec.android.app.shealth,3732510,4924.809,0,6175,50a25bac-6399-4287-bbb8-be33ae196265
2016-07-13 07:00:02.955,30180000,105,51c9c538-8ba5-45c7-8586-cfbd61977bdc.extra_data.json,60,276.3,34343,jQfnryI8/B,2016-07-14 04:49:47.786,660000,1468368000000,3801997,com.sec.android.app.shealth,3836340,5009.1104,0,6356,51c9c538-8ba5-45c7-8586-cfbd61977bdc
2016-12-22 08:00:02.853,31860000,0,522519a8-e8db-4512-94c7-c199c2b5a34c.extra_data.json,-1,203.93,54675,jQfnryI8/B,2016-12-23 05:44:38.883,120000,1482364800000,2576571,com.sec.android.app.shealth,2631246,3356.7698,0,4137,522519a8-e8db-4512-94c7-c199c2b5a34c
2016-10-29 07:00:01.830,27300000,0,522640f7-2487-4cd4-99ef-6c8027415e98.extra_data.json,-1,195.39995,27200,jQfnryI8/B,2016-10-30 04:11:25.720,240000,1477699200000,2704415,com.sec.android.app.shealth,2731615,3372.2305,0,4278,522640f7-2487-4cd4-99ef-6c8027415e98
2017-02-14 08:00:01.748,30720000,0,5248fc86-7a23-4448-a8bd-980ef7b29f28.extra_data.json,-1,348.64,49347,jQfnryI8/B,2017-02-15 06:24:12.726,600000,1487030400000,4726151,com.sec.android.app.shealth,4775498,6085.889,0,7817,5248fc86-7a23-4448-a8bd-980ef7b29f28
2017-03-10 05:00:58.849,26520000,0,52d39afe-b13e-4425-8224-c1f3ef9db29b.extra_data.json,-1,214.27998,16800,jQfnryI8/B,2017-03-11 03:12:49.841,240000,1489104000000,3169314,com.sec.android.app.shealth,3186114,3887.41,0,4862,52d39afe-b13e-4425-8224-c1f3ef9db29b
2018-02-26 05:00:00.759,26940000,0,549fe242-64ca-4d85-b55b-f11cc5a9a576.extra_data.json,-1,431.23077,22854,jQfnryI8/B,2018-02-27 12:31:49.834,953565,1519603200000,6360026,com.sec.android.app.shealth,6382880,7533.8640000000005,0,10050,549fe242-64ca-4d85-b55b-f11cc5a9a576
2018-04-06 04:00:01.249,26700000,0,54ed25be-b7b8-4d10-a1c9-136018927ef8.extra_data.json,-1,520.23016,43058,jQfnryI8/B,2018-04-07 15:27:56.952,2100000,1522972800000,3203870,com.sec.android.app.shealth,5346928,3976.4011,2100000,5346,54ed25be-b7b8-4d10-a1c9-136018927ef8
2016-11-28 08:00:01.740,28740000,0,555c9374-7374-4524-b6db-31c3ce20df58.extra_data.json,-1,597.61975,35056,jQfnryI8/B,2016-11-29 01:55:02.508,1320000,1480291200000,8632886,com.sec.android.app.shealth,8667942,11238.976999999999,0,14384,555c9374-7374-4524-b6db-31c3ce20df58
2016-09-04 07:15:00.241,29100000,151,55644785-fd04-476e-98a3-675e5dc3ffcc.extra_data.json,60,453.36992999999995,319220,jQfnryI8/B,2016-09-05 03:15:02.420,120000,1472947200000,5166763,com.sec.android.app.shealth,5485983,7626.0596,0,8743,55644785-fd04-476e-98a3-675e5dc3ffcc
2017-04-27 04:00:02.297,23340000,0,55a52bdd-c8ff-4d1a-9511-092285ead7e1.extra_data.json,-1,162.87,9239,jQfnryI8/B,2017-04-28 00:55:02.446,600000,1493251200000,2404239,com.sec.android.app.shealth,2413478,3145.4805,0,3999,55a52bdd-c8ff-4d1a-9511-092285ead7e1
2017-12-02 05:00:53.129,23160000,0,561a6d9d-7083-4bfe-a728-7a6204c41ef3.extra_data.json,-1,426.63998,23354,jQfnryI8/B,2017-12-03 01:25:01.772,1680000,1512172800000,6107895,com.sec.android.app.shealth,6131249,7957.641,0,10248,561a6d9d-7083-4bfe-a728-7a6204c41ef3
2016-11-29 05:00:48.384,29520000,0,5657d8be-59f7-4c37-bfcd-c2540eebd650.extra_data.json,-1,695.11993,66748,jQfnryI8/B,2016-11-29 23:30:15.026,1200000,1480377600000,9802041,com.sec.android.app.shealth,9868789,12960.947,0,16741,5657d8be-59f7-4c37-bfcd-c2540eebd650
2017-04-23 04:00:01.873,32280000,0,5739090a-4ed1-46ba-9fc1-dbf5fe82674e.extra_data.json,-1,279.5,59195,jQfnryI8/B,2017-04-24 01:21:21.399,900000,1492905600000,3874466,com.sec.android.app.shealth,3933661,5016.79,0,6392,5739090a-4ed1-46ba-9fc1-dbf5fe82674e
2018-04-04 04:00:00.573,25800000,0,5764878a-e642-4d67-aa97-0cd10e70f5b1.extra_data.json,-1,538.2445700000001,74911,jQfnryI8/B,2018-04-05 11:18:35.590,810575,1522800000000,7251971,com.sec.android.app.shealth,7326882,9066.928,0,12001,5764878a-e642-4d67-aa97-0cd10e70f5b1
2016-10-25 07:00:01.479,30600000,0,577cd1ec-6d91-481a-a538-ae082c4f3f33.extra_data.json,-1,386.29004,92628,jQfnryI8/B,2016-10-26 04:32:57.408,540000,1477353600000,5015538,com.sec.android.app.shealth,5108166,6581.4116,0,8472,577cd1ec-6d91-481a-a538-ae082c4f3f33
2017-05-01 04:02:36.201,26460000,0,57babb7d-390a-455a-b75e-39bd7230fd83.extra_data.json,-1,197.38994,26961,jQfnryI8/B,2017-05-02 01:10:35.304,600000,1493596800000,2805193,com.sec.android.app.shealth,2832154,3573.2988,0,4440,57babb7d-390a-455a-b75e-39bd7230fd83
2016-07-25 07:00:00.529,61740000,0,58007027-2345-4b81-a604-8a4bd77e4463.extra_data.json,-1,345.89993,182067,jQfnryI8/B,2016-07-26 04:29:54.523,780000,1469404800000,3196886,com.sec.android.app.shealth,3378953,5197.229,0,6458,58007027-2345-4b81-a604-8a4bd77e4463
2017-12-11 05:00:01.693,25320000,0,5861b980-84c2-4ef3-a471-1fd060cc6622.extra_data.json,-1,245.56002999999998,47398,jQfnryI8/B,2017-12-11 22:08:46.542,600000,1512950400000,3001371,com.sec.android.app.shealth,3048769,4209.3604,0,5472,5861b980-84c2-4ef3-a471-1fd060cc6622
2016-06-25 14:40:11.128,28920000,0,5953e883-7a4c-4dab-85b7-956df7bc7163.extra_data.json,-1,302.06,52683,jQfnryI8/B,2016-06-25 14:40:11.128,540000,1466380800000,4232481,com.sec.android.app.shealth,4285164,5607.32,0,6929,5953e883-7a4c-4dab-85b7-956df7bc7163
2017-04-02 04:03:48.632,32280000,0,59d7cccc-dfe5-472c-80e4-481b86bbea65.extra_data.json,-1,665.2701,92681,jQfnryI8/B,2017-04-02 20:41:10.535,1500000,1491091200000,8702374,com.sec.android.app.shealth,8795055,11327.113000000001,0,14831,59d7cccc-dfe5-472c-80e4-481b86bbea65
2017-10-21 04:15:00.623,29100000,0,5a2f76ad-86dc-48da-ba96-7b4e9b32cf89.extra_data.json,-1,178.09004,40010,jQfnryI8/B,2017-10-21 22:35:00.968,180000,1508544000000,2440914,com.sec.android.app.shealth,2480924,3149.2002,0,3862,5a2f76ad-86dc-48da-ba96-7b4e9b32cf89
2017-07-09 04:00:01.069,37200000,0,5a3fa391-35f0-4447-8a64-57a3d1aaf5ac.extra_data.json,-1,74.42000999999999,13200,jQfnryI8/B,2017-07-09 23:15:00.750,60000,1499558400000,1077812,com.sec.android.app.shealth,1091012,1369.6799,0,1680,5a3fa391-35f0-4447-8a64-57a3d1aaf5ac
2018-03-31 04:00:00.636,25260000,0,5a615c43-53a3-449c-a428-e60ad8f777fe.extra_data.json,-1,665.8392299999999,74081,jQfnryI8/B,2018-04-01 14:53:39.279,3979437,1522454400000,4585150,com.sec.android.app.shealth,8638668,5430.1523,3979437,9423,5a615c43-53a3-449c-a428-e60ad8f777fe
2017-12-26 08:33:34.751,15720000,0,5a82ec4e-19c8-4409-9326-ff58a6eeadc4.extra_data.json,-1,1056.4489,401456,jQfnryI8/B,2017-12-27 23:39:44.556,1012046,1514246400000,13813137,com.sec.android.app.shealth,14214593,18556.213,0,23270,5a82ec4e-19c8-4409-9326-ff58a6eeadc4
2018-04-11 05:15:30.870,22140000,0,5b579d4e-8653-4ada-8f14-03a1095c5d68.extra_data.json,-1,508.07062,58026,jQfnryI8/B,2018-04-12 15:20:53.413,836696,1523404800000,7181786,com.sec.android.app.shealth,7239812,8750.690999999999,0,11578,5b579d4e-8653-4ada-8f14-03a1095c5d68
2017-05-09 04:00:02.114,30120000,0,5b9688a3-6865-485e-874b-534036ac4e0f.extra_data.json,-1,308.02002000000005,800,jQfnryI8/B,2017-05-10 01:15:01.539,960000,1494288000000,4620293,com.sec.android.app.shealth,4621093,5803.5703,0,7479,5b9688a3-6865-485e-874b-534036ac4e0f
2017-08-16 04:15:00.252,53820000,0,5b9df2f4-2223-443d-97c1-6c3350033a11.extra_data.json,-1,33.41,800,jQfnryI8/B,2017-08-17 01:07:39.392,120000,1502841600000,496855,com.sec.android.app.shealth,497655,633.09,0,780,5b9df2f4-2223-443d-97c1-6c3350033a11
2016-12-27 08:00:01.671,31500000,0,5c40b93d-a81d-4d06-9994-f2929370b9b2.extra_data.json,-1,907.0401,2211296,jQfnryI8/B,2016-12-28 07:02:52.975,300000,1482796800000,4897293,com.sec.android.app.shealth,7108589,13927.653,0,13088,5c40b93d-a81d-4d06-9994-f2929370b9b2
2016-07-30 07:00:02.202,31380000,166,5c435e8c-ab69-45ff-b686-f8eef7c4720b.extra_data.json,60,508.98987,308398,jQfnryI8/B,2016-07-31 06:23:24.800,600000,1469836800000,5732441,com.sec.android.app.shealth,6040839,8154.2217,0,9883,5c435e8c-ab69-45ff-b686-f8eef7c4720b
2018-02-10 05:55:53.335,21480000,0,5c47202a-8c52-49ad-903d-90ddb72c0548.extra_data.json,-1,342.77013999999997,4400,jQfnryI8/B,2018-02-12 13:04:46.129,1800000,1518220800000,1472736,com.sec.android.app.shealth,3277136,1555.6705,1800000,2219,5c47202a-8c52-49ad-903d-90ddb72c0548
2017-09-27 04:03:12.211,38760000,0,5c494e47-666d-43a9-ab49-ececc491a9d6.extra_data.json,-1,3.9300002999999997,0,jQfnryI8/B,2017-09-27 22:41:52.147,24012,1506470400000,59363,com.sec.android.app.shealth,59363,72.4,0,89,5c494e47-666d-43a9-ab49-ececc491a9d6
2017-06-16 04:00:00.573,26220000,0,5c850859-c045-451d-8eae-ebef6289ebee.extra_data.json,-1,354.68002,51978,jQfnryI8/B,2017-06-16 23:55:01.562,660000,1497571200000,4717859,com.sec.android.app.shealth,4769837,6336.759,0,8038,5c850859-c045-451d-8eae-ebef6289ebee
2017-01-12 08:00:03.331,31800000,0,5d16c0c4-f122-4f79-9e17-765d189ce8bc.extra_data.json,-1,376.59995,107114,jQfnryI8/B,2017-01-13 05:31:48.480,540000,1484179200000,4726667,com.sec.android.app.shealth,4833781,6394.401,0,8076,5d16c0c4-f122-4f79-9e17-765d189ce8bc
2016-11-13 08:00:02.097,30960000,0,5d685083-75a2-4c4a-8942-2ee5b219ccda.extra_data.json,-1,75.38000500000001,24400,jQfnryI8/B,2016-11-14 01:15:05.168,60000,1478995200000,1007110,com.sec.android.app.shealth,1031510,1313.1503,0,1588,5d685083-75a2-4c4a-8942-2ee5b219ccda
2017-09-17 04:00:03.508,36780000,0,5dc839f1-f3c1-44e7-91a6-8ff8b78f07b4.extra_data.json,-1,85.14,8751,jQfnryI8/B,2017-09-17 23:05:31.426,60000,1505606400000,1248123,com.sec.android.app.shealth,1256874,1577.7401,0,1944,5dc839f1-f3c1-44e7-91a6-8ff8b78f07b4
2018-01-08 05:00:00.879,24000000,0,5e0e583f-1287-4051-9c15-d020bac0b783.extra_data.json,-1,434.09988,90699,jQfnryI8/B,2018-01-09 13:39:17.428,360000,1515369600000,6019383,com.sec.android.app.shealth,6110082,7436.1416,0,9932,5e0e583f-1287-4051-9c15-d020bac0b783
2016-09-01 07:00:17.172,27360000,80,5e3a8923-8587-4998-9ff2-94815f68dbc7.extra_data.json,60,213.33997999999997,46825,jQfnryI8/B,2016-09-02 04:55:00.963,780000,1472688000000,2889730,com.sec.android.app.shealth,2936555,3868.4895,0,4824,5e3a8923-8587-4998-9ff2-94815f68dbc7
2017-11-05 04:15:01.385,77760000,0,5e6eef79-b0c8-40c0-b8b6-18d61243cd79.extra_data.json,-1,0.5,0,jQfnryI8/B,2017-11-06 02:38:25.265,8004,1509840000000,8004,com.sec.android.app.shealth,8004,9.53,0,12,5e6eef79-b0c8-40c0-b8b6-18d61243cd79
